transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status,transaction_date_iso
JO-2504-6696-60464,Y Mall,Y Mall Shmeisani,2025-01-26 13:04:00,0.39,5.25,Sale,Completed,2025-01-26T13:04:00
JO-2504-5696-23991,C Mall,C Mall Irbid,2025-01-26 13:03:00,0.24,3.27,Sale,Completed,2025-01-26T13:03:00
JO-2504-1712-49912,Y Mall,Y Mall Shmeisani,2025-01-26 12:58:00,0.24,3.27,Sale,Completed,2025-01-26T12:58:00
JO-2504-9232-41517,Y Mall,Y Mall Dabouq,2025-01-26 12:54:00,2.18,29.53,Sale,Completed,2025-01-26T12:54:00
JO-2504-2136-71612,Z Mall,Z Mall Gardens,2025-01-26 12:43:00,0.24,3.27,Sale,Completed,2025-01-26T12:43:00
JO-2504-1913-22336,C Mall,C Mall Amman,2025-01-26 12:38:00,0.36,4.88,Sale,Completed,2025-01-26T12:38:00
JO-2504-8155-87865,Y Mall,Y Mall Dabouq,2025-01-26 12:32:00,0.36,4.88,Sale,Completed,2025-01-26T12:32:00
JO-2504-1214-77477,C Mall,C Mall Aqaba,2025-01-26 12:25:00,0.44,5.97,Sale,Completed,2025-01-26T12:25:00
JO-2504-4725-39031,Y Mall,Y Mall Tla'a Al-Ali,2025-01-26 12:12:00,0.24,3.27,Sale,Completed,2025-01-26T12:12:00
JO-2504-3785-84686,C Mall,C Mall Aqaba,2025-01-26 11:32:00,0.39,5.31,Sale,Completed,2025-01-26T11:32:00
JO-2504-4550-63656,C Mall,C Mall Aqaba,2025-01-26 11:17:00,0.05,0.68,Sale,Completed,2025-01-26T11:17:00
JO-2504-1141-25967,Z Mall,Z Mall Al Bayader,2025-01-26 11:01:00,0.87,11.74,Sale,Completed,2025-01-26T11:01:00
JO-2504-9137-82960,C Mall,C Mall Irbid,2025-01-26 10:58:00,1.66,22.4,Sale,Completed,2025-01-26T10:58:00
JO-2504-4115-69949,C Mall,C Mall Irbid,2025-01-26 10:56:00,0.41,5.56,Sale,Completed,2025-01-26T10:56:00
JO-2504-2550-65174,C Mall,C Mall Amman,2025-01-26 08:56:00,0.83,11.16,Sale,Completed,2025-01-26T08:56:00
JO-2504-5998-14902,Y Mall,Y Mall Tla'a Al-Ali,2025-01-25 19:41:00,0.65,8.79,Sale,Completed,2025-01-25T19:41:00
JO-2504-7671-76478,Z Mall,Z Mall Gardens,2025-01-25 18:15:00,0.66,8.96,Sale,Completed,2025-01-25T18:15:00
JO-2504-7894-29234,C Mall,C Mall Aqaba,2025-01-25 18:14:00,1.07,14.51,Sale,Completed,2025-01-25T18:14:00
JO-2504-5655-67631,Z Mall,Z Mall Al Bayader,2025-01-25 17:33:00,0.48,6.55,Sale,Completed,2025-01-25T17:33:00
JO-2504-8533-96784,Y Mall,Y Mall Shmeisani,2025-01-25 17:27:00,0.7,9.36,Sale,Completed,2025-01-25T17:27:00
JO-2504-9261-26511,Z Mall,Z Mall Gardens,2025-01-25 17:11:00,0.36,4.77,Sale,Completed,2025-01-25T17:11:00
JO-2504-5076-26746,Z Mall,Z Mall Gardens,2025-01-25 17:09:00,0.51,6.86,Sale,Completed,2025-01-25T17:09:00
JO-2504-6800-92916,Y Mall,Y Mall Dabouq,2025-01-25 17:08:00,0.66,8.96,Sale,Completed,2025-01-25T17:08:00
JO-2504-4862-24997,Y Mall,Y Mall Shmeisani,2025-01-25 17:05:00,0.5,6.8,Sale,Completed,2025-01-25T17:05:00
JO-2504-9839-60294,C Mall,C Mall Irbid,2025-01-25 17:02:00,0.66,8.96,Sale,Completed,2025-01-25T17:02:00
JO-2504-3768-18806,Y Mall,Y Mall Tla'a Al-Ali,2025-01-25 16:27:00,1.32,17.81,Sale,Completed,2025-01-25T16:27:00
JO-2504-9119-43089,Y Mall,Y Mall Tla'a Al-Ali,2025-01-25 16:25:00,0.9,12.14,Sale,Completed,2025-01-25T16:25:00
JO-2504-5657-41226,C Mall,C Mall Irbid,2025-01-25 15:40:00,0.24,3.27,Sale,Completed,2025-01-25T15:40:00
JO-2504-4412-96440,Y Mall,Y Mall Shmeisani,2025-01-25 15:39:00,0.87,11.9,Sale,Completed,2025-01-25T15:39:00
JO-2504-5451-79506,Y Mall,Y Mall Shmeisani,2025-01-25 15:38:00,1.41,19.05,Sale,Completed,2025-01-25T15:38:00
JO-2504-6777-93295,C Mall,C Mall Aqaba,2025-01-25 15:01:00,1.32,17.91,Sale,Completed,2025-01-25T15:01:00
JO-2504-8213-79226,Y Mall,Y Mall Tla'a Al-Ali,2025-01-25 14:53:00,0.48,6.55,Sale,Completed,2025-01-25T14:53:00
JO-2504-3577-95944,C Mall,C Mall Aqaba,2025-01-25 14:50:00,0.48,6.55,Sale,Completed,2025-01-25T14:50:00
JO-2504-6365-58209,Y Mall,Y Mall Dabouq,2025-01-25 14:46:00,0.97,13.11,Sale,Completed,2025-01-25T14:46:00
JO-2504-8548-59306,C Mall,C Mall Irbid,2025-01-25 14:38:00,0.66,8.96,Sale,Completed,2025-01-25T14:38:00
JO-2504-2409-28191,C Mall,C Mall Irbid,2025-01-25 14:37:00,0.24,3.27,Sale,Completed,2025-01-25T14:37:00
JO-2504-3735-31381,Y Mall,Y Mall Dabouq,2025-01-25 14:30:00,0.24,3.27,Sale,Completed,2025-01-25T14:30:00
JO-2504-3817-41513,Z Mall,Z Mall Gardens,2025-01-25 14:25:00,0.36,4.77,Sale,Completed,2025-01-25T14:25:00
JO-2504-8867-76987,Y Mall,Y Mall Dabouq,2025-01-25 14:22:00,0.48,6.55,Sale,Completed,2025-01-25T14:22:00
JO-2504-9820-22262,C Mall,C Mall Aqaba,2025-01-25 14:20:00,0.34,4.51,Sale,Completed,2025-01-25T14:20:00
JO-2504-8030-63434,C Mall,C Mall Amman,2025-01-25 14:17:00,0.67,9.06,Sale,Completed,2025-01-25T14:17:00
JO-2504-5681-12110,C Mall,C Mall Amman,2025-01-25 14:10:00,0.66,8.96,Sale,Completed,2025-01-25T14:10:00
JO-2504-7305-87000,Y Mall,Y Mall Dabouq,2025-01-25 14:07:00,0.36,4.77,Sale,Completed,2025-01-25T14:07:00
JO-2504-1751-23667,Z Mall,Z Mall Al Jubeiha,2025-01-25 13:33:00,1.02,13.83,Sale,Completed,2025-01-25T13:33:00
JO-2504-2662-90221,C Mall,C Mall Aqaba,2025-01-25 13:20:00,0.41,5.56,Sale,Completed,2025-01-25T13:20:00
JO-2504-8038-41551,Z Mall,Z Mall Gardens,2025-01-25 13:16:00,0.71,9.64,Sale,Completed,2025-01-25T13:16:00
JO-2504-2257-22032,C Mall,C Mall Irbid,2025-01-25 13:04:00,0.41,5.56,Sale,Completed,2025-01-25T13:04:00
JO-2504-7342-73302,Z Mall,Z Mall Gardens,2025-01-25 13:00:00,0.66,8.96,Sale,Completed,2025-01-25T13:00:00
JO-2504-3882-31901,Y Mall,Y Mall Dabouq,2025-01-25 12:50:00,0.34,4.54,Sale,Completed,2025-01-25T12:50:00
JO-2504-5527-56386,Z Mall,Z Mall Gardens,2025-01-25 12:46:00,0.24,3.27,Sale,Completed,2025-01-25T12:46:00
JO-2504-6923-89510,C Mall,C Mall Aqaba,2025-01-25 12:45:00,0.36,4.88,Sale,Completed,2025-01-25T12:45:00
JO-2504-9198-71501,C Mall,C Mall Amman,2025-01-25 12:31:00,0.82,11.11,Sale,Completed,2025-01-25T12:31:00
JO-2504-6189-88132,Y Mall,Y Mall Shmeisani,2025-01-25 12:14:00,0.66,8.96,Sale,Completed,2025-01-25T12:14:00
JO-2504-8979-56085,Z Mall,Z Mall Al Jubeiha,2025-01-25 12:13:00,0.25,3.4,Sale,Completed,2025-01-25T12:13:00
JO-2504-4914-47856,C Mall,C Mall Irbid,2025-01-25 12:07:00,0.24,3.27,Sale,Completed,2025-01-25T12:07:00
JO-2504-1666-63409,C Mall,C Mall Irbid,2025-01-25 12:04:00,0.97,13.11,Sale,Completed,2025-01-25T12:04:00
JO-2504-7447-95290,Z Mall,Z Mall Gardens,2025-01-25 12:02:00,0.24,3.27,Sale,Completed,2025-01-25T12:02:00
JO-2504-2792-10644,Y Mall,Y Mall Shmeisani,2025-01-25 11:47:00,2.51,34.03,Sale,Completed,2025-01-25T11:47:00
JO-2504-8765-30840,Z Mall,Z Mall Al Bayader,2025-01-25 11:46:00,0.66,8.96,Sale,Completed,2025-01-25T11:46:00
JO-2504-1912-77391,Z Mall,Z Mall Gardens,2025-01-25 11:45:00,2.71,36.63,Sale,Completed,2025-01-25T11:45:00
JO-2504-6767-12580,Z Mall,Z Mall Gardens,2025-01-25 11:36:00,0.48,6.55,Sale,Completed,2025-01-25T11:36:00
JO-2504-2720-81538,Z Mall,Z Mall Al Bayader,2025-01-25 11:16:00,0.66,8.96,Sale,Completed,2025-01-25T11:16:00
JO-2504-8511-68891,Y Mall,Y Mall Tla'a Al-Ali,2025-01-25 11:12:00,0.84,11.45,Sale,Completed,2025-01-25T11:12:00
JO-2504-9016-13458,Z Mall,Z Mall Gardens,2025-01-25 10:46:00,0.11,1.48,Sale,Completed,2025-01-25T10:46:00
JO-2504-2577-89034,C Mall,C Mall Irbid,2025-01-25 10:39:00,0.24,3.27,Sale,Completed,2025-01-25T10:39:00
JO-2504-6573-86266,Z Mall,Z Mall Gardens,2025-01-25 10:32:00,0.42,5.67,Sale,Completed,2025-01-25T10:32:00
JO-2504-5657-74209,Y Mall,Y Mall Tla'a Al-Ali,2025-01-25 10:30:00,1.32,17.91,Sale,Completed,2025-01-25T10:30:00
JO-2504-5369-63969,Y Mall,Y Mall Shmeisani,2025-01-25 10:26:00,0.42,5.62,Sale,Completed,2025-01-25T10:26:00
JO-2504-4704-22115,C Mall,C Mall Irbid,2025-01-25 10:02:00,0.66,8.96,Sale,Completed,2025-01-25T10:02:00
JO-2504-9408-35994,C Mall,C Mall Aqaba,2025-01-25 09:03:00,0.42,5.72,Sale,Completed,2025-01-25T09:03:00
JO-2504-5368-59767,Y Mall,Y Mall Shmeisani,2025-01-25 09:00:00,0.44,5.97,Sale,Completed,2025-01-25T09:00:00
JO-2504-5710-12976,Z Mall,Z Mall Al Bayader,2025-01-24 19:07:00,0.34,4.54,Sale,Completed,2025-01-24T19:07:00
JO-2504-4122-49662,Y Mall,Y Mall Dabouq,2025-01-24 18:57:00,1.32,17.91,Sale,Completed,2025-01-24T18:57:00
JO-2504-6082-44875,C Mall,C Mall Amman,2025-01-24 18:33:00,1.32,17.91,Sale,Completed,2025-01-24T18:33:00
JO-2504-6424-24938,C Mall,C Mall Aqaba,2025-01-24 18:17:00,0.55,7.38,Sale,Completed,2025-01-24T18:17:00
JO-2504-3875-81160,Y Mall,Y Mall Dabouq,2025-01-24 18:15:00,0.34,4.49,Sale,Completed,2025-01-24T18:15:00
JO-2504-3635-75693,Y Mall,Y Mall Tla'a Al-Ali,2025-01-24 18:09:00,0.66,8.96,Sale,Completed,2025-01-24T18:09:00
JO-2504-5337-65574,C Mall,C Mall Irbid,2025-01-24 17:58:00,0.85,11.46,Sale,Completed,2025-01-24T17:58:00
JO-2504-7690-78373,Y Mall,Y Mall Tla'a Al-Ali,2025-01-24 17:56:00,0.75,10.01,Sale,Completed,2025-01-24T17:56:00
JO-2504-7975-35257,Z Mall,Z Mall Gardens,2025-01-24 17:49:00,0.05,0.68,Sale,Completed,2025-01-24T17:49:00
JO-2504-6251-58208,Z Mall,Z Mall Al Bayader,2025-01-24 17:42:00,0.66,8.96,Sale,Completed,2025-01-24T17:42:00
JO-2504-7684-79238,C Mall,C Mall Irbid,2025-01-24 17:01:00,0.76,10.23,Sale,Completed,2025-01-24T17:01:00
JO-2504-1434-61973,Z Mall,Z Mall Al Jubeiha,2025-01-24 16:55:00,0.28,3.8,Sale,Completed,2025-01-24T16:55:00
JO-2504-6972-51687,Z Mall,Z Mall Al Jubeiha,2025-01-24 16:53:00,0.56,7.63,Sale,Completed,2025-01-24T16:53:00
JO-2504-3230-35895,C Mall,C Mall Aqaba,2025-01-24 16:43:00,0.36,4.88,Sale,Completed,2025-01-24T16:43:00
JO-2504-7522-20031,Y Mall,Y Mall Dabouq,2025-01-24 16:31:00,0.16,2.16,Sale,Completed,2025-01-24T16:31:00
JO-2504-6697-95219,C Mall,C Mall Amman,2025-01-24 16:22:00,0.49,6.72,Sale,Completed,2025-01-24T16:22:00
JO-2504-3264-77402,C Mall,C Mall Irbid,2025-01-24 16:16:00,0.5,6.8,Sale,Completed,2025-01-24T16:16:00
JO-2504-2668-44606,Y Mall,Y Mall Shmeisani,2025-01-24 16:11:00,1.56,21.04,Sale,Completed,2025-01-24T16:11:00
JO-2504-1305-63203,Y Mall,Y Mall Dabouq,2025-01-24 16:07:00,0.24,3.27,Sale,Completed,2025-01-24T16:07:00
JO-2504-9280-70248,Z Mall,Z Mall Al Bayader,2025-01-24 15:56:00,0.24,3.27,Sale,Completed,2025-01-24T15:56:00
JO-2504-7188-71024,Y Mall,Y Mall Dabouq,2025-01-24 15:55:00,0.24,3.27,Sale,Completed,2025-01-24T15:55:00
JO-2504-6488-59652,Y Mall,Y Mall Shmeisani,2025-01-24 15:43:00,0.42,5.67,Sale,Completed,2025-01-24T15:43:00
JO-2504-5383-43440,Z Mall,Z Mall Al Jubeiha,2025-01-24 15:41:00,1.65,22.15,Sale,Completed,2025-01-24T15:41:00
JO-2504-7347-15015,C Mall,C Mall Irbid,2025-01-24 15:40:00,2.84,38.33,Sale,Completed,2025-01-24T15:40:00
JO-2504-9217-94352,C Mall,C Mall Amman,2025-01-24 15:28:00,0.24,3.27,Sale,Completed,2025-01-24T15:28:00
JO-2504-5147-34236,Z Mall,Z Mall Al Bayader,2025-01-24 15:24:00,1.32,17.91,Sale,Completed,2025-01-24T15:24:00
JO-2504-9046-73541,Y Mall,Y Mall Shmeisani,2025-01-24 15:22:00,0.24,3.27,Sale,Completed,2025-01-24T15:22:00
JO-2504-7313-69184,C Mall,C Mall Amman,2025-01-24 15:09:00,0.36,4.77,Sale,Completed,2025-01-24T15:09:00
JO-2504-3988-57802,C Mall,C Mall Aqaba,2025-01-24 15:07:00,0.24,3.27,Sale,Completed,2025-01-24T15:07:00
JO-2504-5325-40484,C Mall,C Mall Irbid,2025-01-24 15:02:00,0.72,9.82,Sale,Completed,2025-01-24T15:02:00
JO-2504-7143-99536,Z Mall,Z Mall Al Jubeiha,2025-01-24 14:50:00,1.81,24.39,Sale,Completed,2025-01-24T14:50:00
JO-2504-1703-93444,Y Mall,Y Mall Tla'a Al-Ali,2025-01-24 14:30:00,0.24,3.27,Sale,Completed,2025-01-24T14:30:00
JO-2504-5383-14912,Y Mall,Y Mall Dabouq,2025-01-24 14:22:00,0.24,3.27,Sale,Completed,2025-01-24T14:22:00
JO-2504-9053-88400,Y Mall,Y Mall Dabouq,2025-01-24 14:15:00,0.75,10.01,Sale,Completed,2025-01-24T14:15:00
JO-2504-2414-84888,Z Mall,Z Mall Al Bayader,2025-01-24 14:12:00,0.24,3.27,Sale,Completed,2025-01-24T14:12:00
JO-2504-5085-38434,Y Mall,Y Mall Dabouq,2025-01-24 13:53:00,1.32,17.91,Sale,Completed,2025-01-24T13:53:00
JO-2504-5969-58918,Z Mall,Z Mall Al Bayader,2025-01-24 13:36:00,0.24,3.27,Sale,Completed,2025-01-24T13:36:00
JO-2504-6365-53407,C Mall,C Mall Aqaba,2025-01-24 13:28:00,0.24,3.27,Sale,Completed,2025-01-24T13:28:00
JO-2504-7416-55522,Y Mall,Y Mall Tla'a Al-Ali,2025-01-24 13:28:00,0.12,1.61,Sale,Completed,2025-01-24T13:28:00
JO-2504-4711-56976,Z Mall,Z Mall Al Jubeiha,2025-01-24 13:26:00,0.44,5.97,Sale,Completed,2025-01-24T13:26:00
JO-2504-6145-78878,Z Mall,Z Mall Al Jubeiha,2025-01-24 13:20:00,2.99,40.53,Sale,Completed,2025-01-24T13:20:00
JO-2504-2773-90600,Z Mall,Z Mall Gardens,2025-01-24 13:17:00,0.48,6.55,Sale,Completed,2025-01-24T13:17:00
JO-2504-6875-44038,Z Mall,Z Mall Al Jubeiha,2025-01-24 13:06:00,1.34,18.14,Sale,Completed,2025-01-24T13:06:00
JO-2504-9446-81581,Y Mall,Y Mall Tla'a Al-Ali,2025-01-24 13:03:00,0.24,3.27,Sale,Completed,2025-01-24T13:03:00
JO-2504-4406-15443,Y Mall,Y Mall Shmeisani,2025-01-24 12:55:00,0.24,3.27,Sale,Completed,2025-01-24T12:55:00
JO-2504-6444-29953,C Mall,C Mall Irbid,2025-01-24 12:52:00,0.84,11.39,Sale,Completed,2025-01-24T12:52:00
JO-2504-9676-70522,Y Mall,Y Mall Dabouq,2025-01-24 12:35:00,0.24,3.27,Sale,Completed,2025-01-24T12:35:00
JO-2504-1034-31819,C Mall,C Mall Aqaba,2025-01-24 12:34:00,0.82,11.06,Sale,Completed,2025-01-24T12:34:00
JO-2504-3390-76234,Y Mall,Y Mall Dabouq,2025-01-24 12:24:00,0.13,1.65,Sale,Completed,2025-01-24T12:24:00
JO-2504-7892-39705,C Mall,C Mall Irbid,2025-01-24 12:18:00,0.66,8.96,Sale,Completed,2025-01-24T12:18:00
JO-2504-8375-63616,Y Mall,Y Mall Shmeisani,2025-01-24 11:49:00,0.7,9.47,Sale,Completed,2025-01-24T11:49:00
JO-2504-7605-60524,Z Mall,Z Mall Gardens,2025-01-24 11:24:00,0.47,6.4,Sale,Completed,2025-01-24T11:24:00
JO-2504-9118-95505,Y Mall,Y Mall Shmeisani,2025-01-24 11:02:00,0.06,0.8,Sale,Completed,2025-01-24T11:02:00
JO-2504-8762-43191,C Mall,C Mall Irbid,2025-01-24 10:55:00,1.21,16.38,Sale,Completed,2025-01-24T10:55:00
JO-2504-4404-11628,Z Mall,Z Mall Gardens,2025-01-24 10:46:00,1.41,19.05,Sale,Completed,2025-01-24T10:46:00
JO-2504-2329-84766,C Mall,C Mall Amman,2025-01-23 20:31:00,3.41,46.06,Sale,Completed,2025-01-23T20:31:00
JO-2504-9116-86484,Z Mall,Z Mall Gardens,2025-01-23 19:21:00,0.24,3.27,Sale,Completed,2025-01-23T19:21:00
JO-2504-2795-52067,Y Mall,Y Mall Dabouq,2025-01-23 18:42:00,0.24,3.27,Sale,Completed,2025-01-23T18:42:00
JO-2504-7778-31563,Z Mall,Z Mall Al Jubeiha,2025-01-23 18:40:00,0.48,6.55,Sale,Completed,2025-01-23T18:40:00
JO-2504-8748-39633,Y Mall,Y Mall Tla'a Al-Ali,2025-01-23 18:37:00,1.59,21.44,Sale,Completed,2025-01-23T18:37:00
JO-2504-6435-34553,C Mall,C Mall Amman,2025-01-23 18:34:00,0.66,8.96,Sale,Completed,2025-01-23T18:34:00
JO-2504-2097-25120,Y Mall,Y Mall Shmeisani,2025-01-23 17:54:00,0.24,3.27,Sale,Completed,2025-01-23T17:54:00
JO-2504-9488-34723,Y Mall,Y Mall Tla'a Al-Ali,2025-01-23 17:51:00,1.35,18.38,Sale,Completed,2025-01-23T17:51:00
JO-2504-6284-93862,C Mall,C Mall Aqaba,2025-01-23 17:51:00,0.11,1.48,Sale,Completed,2025-01-23T17:51:00
JO-2504-2214-15849,Z Mall,Z Mall Al Jubeiha,2025-01-23 17:51:00,0.45,6.09,Sale,Completed,2025-01-23T17:51:00
JO-2504-2873-53877,Y Mall,Y Mall Tla'a Al-Ali,2025-01-23 17:48:00,0.65,8.79,Sale,Completed,2025-01-23T17:48:00
JO-2504-9791-77722,Y Mall,Y Mall Dabouq,2025-01-23 17:44:00,0.41,5.45,Sale,Completed,2025-01-23T17:44:00
JO-2504-5424-12163,C Mall,C Mall Aqaba,2025-01-23 17:43:00,2.23,30.01,Sale,Completed,2025-01-23T17:43:00
JO-2504-5103-31084,Y Mall,Y Mall Tla'a Al-Ali,2025-01-23 17:35:00,0.9,12.19,Sale,Completed,2025-01-23T17:35:00
JO-2504-9682-24518,C Mall,C Mall Irbid,2025-01-23 16:54:00,0.46,6.13,Sale,Completed,2025-01-23T16:54:00
JO-2504-1974-88855,Z Mall,Z Mall Gardens,2025-01-23 16:21:00,0.42,5.67,Sale,Completed,2025-01-23T16:21:00
JO-2504-2593-42493,Z Mall,Z Mall Gardens,2025-01-23 16:20:00,0.75,10.01,Sale,Completed,2025-01-23T16:20:00
JO-2504-1736-56926,Y Mall,Y Mall Shmeisani,2025-01-23 16:03:00,0.25,3.4,Sale,Completed,2025-01-23T16:03:00
JO-2504-6998-78743,C Mall,C Mall Irbid,2025-01-23 15:52:00,1.0,13.51,Sale,Completed,2025-01-23T15:52:00
JO-2504-2617-39146,Y Mall,Y Mall Tla'a Al-Ali,2025-01-23 15:45:00,0.34,4.54,Sale,Completed,2025-01-23T15:45:00
JO-2504-4973-37997,C Mall,C Mall Amman,2025-01-23 15:36:00,0.66,8.96,Sale,Completed,2025-01-23T15:36:00
JO-2504-4317-28488,Z Mall,Z Mall Gardens,2025-01-23 15:25:00,1.32,17.91,Sale,Completed,2025-01-23T15:25:00
JO-2504-8791-72391,Y Mall,Y Mall Shmeisani,2025-01-23 15:18:00,1.03,13.86,Sale,Completed,2025-01-23T15:18:00
JO-2504-7435-55709,Z Mall,Z Mall Al Bayader,2025-01-23 15:11:00,1.23,16.56,Sale,Completed,2025-01-23T15:11:00
JO-2504-9943-41884,C Mall,C Mall Aqaba,2025-01-23 14:52:00,0.64,8.57,Sale,Completed,2025-01-23T14:52:00
JO-2504-5963-44775,Z Mall,Z Mall Gardens,2025-01-23 14:50:00,0.36,4.88,Sale,Completed,2025-01-23T14:50:00
JO-2504-1545-32856,Y Mall,Y Mall Tla'a Al-Ali,2025-01-23 14:29:00,0.25,3.4,Sale,Completed,2025-01-23T14:29:00
JO-2504-4698-14363,C Mall,C Mall Aqaba,2025-01-23 14:24:00,0.24,3.27,Sale,Completed,2025-01-23T14:24:00
JO-2504-1967-97447,Z Mall,Z Mall Gardens,2025-01-23 14:23:00,1.45,19.62,Sale,Completed,2025-01-23T14:23:00
JO-2504-4906-69166,Y Mall,Y Mall Shmeisani,2025-01-23 14:19:00,0.24,3.27,Sale,Completed,2025-01-23T14:19:00
JO-2504-4990-99132,Z Mall,Z Mall Al Jubeiha,2025-01-23 14:18:00,0.35,4.75,Sale,Completed,2025-01-23T14:18:00
JO-2504-8665-13975,C Mall,C Mall Amman,2025-01-23 14:13:00,0.24,3.27,Sale,Completed,2025-01-23T14:13:00
JO-2504-1863-79431,Z Mall,Z Mall Gardens,2025-01-23 14:09:00,0.66,8.96,Sale,Completed,2025-01-23T14:09:00
JO-2504-9609-65398,C Mall,C Mall Amman,2025-01-23 14:08:00,1.41,18.97,Sale,Completed,2025-01-23T14:08:00
JO-2504-9491-44306,Z Mall,Z Mall Al Bayader,2025-01-23 14:07:00,0.24,3.27,Sale,Completed,2025-01-23T14:07:00
JO-2504-7226-12617,Z Mall,Z Mall Gardens,2025-01-23 14:06:00,0.5,6.75,Sale,Completed,2025-01-23T14:06:00
JO-2504-6277-57085,Z Mall,Z Mall Al Bayader,2025-01-23 13:47:00,0.36,4.77,Sale,Completed,2025-01-23T13:47:00
JO-2504-5685-97418,Y Mall,Y Mall Tla'a Al-Ali,2025-01-23 13:42:00,0.42,5.6,Sale,Completed,2025-01-23T13:42:00
JO-2504-8398-49979,Y Mall,Y Mall Shmeisani,2025-01-23 13:42:00,1.31,17.8,Sale,Completed,2025-01-23T13:42:00
JO-2504-4986-92769,Y Mall,Y Mall Shmeisani,2025-01-23 13:22:00,0.39,5.22,Sale,Completed,2025-01-23T13:22:00
JO-2504-4819-65592,C Mall,C Mall Irbid,2025-01-23 13:17:00,0.24,3.27,Sale,Completed,2025-01-23T13:17:00
JO-2504-3954-66535,Y Mall,Y Mall Shmeisani,2025-01-23 12:53:00,0.93,12.59,Sale,Completed,2025-01-23T12:53:00
JO-2504-8613-32109,C Mall,C Mall Irbid,2025-01-23 12:52:00,0.27,3.68,Sale,Completed,2025-01-23T12:52:00
JO-2504-5044-89500,C Mall,C Mall Aqaba,2025-01-23 12:40:00,0.42,5.72,Sale,Completed,2025-01-23T12:40:00
JO-2504-3181-36909,Z Mall,Z Mall Al Jubeiha,2025-01-23 12:25:00,0.52,7.07,Sale,Completed,2025-01-23T12:25:00
JO-2504-5000-64496,Z Mall,Z Mall Gardens,2025-01-23 12:11:00,0.24,3.27,Sale,Completed,2025-01-23T12:11:00
JO-2504-7901-40168,Z Mall,Z Mall Al Jubeiha,2025-01-23 12:08:00,0.24,3.27,Sale,Completed,2025-01-23T12:08:00
JO-2504-7077-84569,Y Mall,Y Mall Shmeisani,2025-01-23 12:00:00,1.08,14.68,Sale,Completed,2025-01-23T12:00:00
JO-2504-5995-16985,C Mall,C Mall Amman,2025-01-23 11:53:00,0.76,10.26,Sale,Completed,2025-01-23T11:53:00
JO-2504-8269-45206,Y Mall,Y Mall Shmeisani,2025-01-23 11:08:00,0.75,10.01,Sale,Completed,2025-01-23T11:08:00
JO-2504-4960-50309,Z Mall,Z Mall Gardens,2025-01-23 11:00:00,0.65,8.79,Sale,Completed,2025-01-23T11:00:00
JO-2504-5682-83924,C Mall,C Mall Irbid,2025-01-23 10:48:00,0.36,4.77,Sale,Completed,2025-01-23T10:48:00
JO-2504-5520-17836,C Mall,C Mall Amman,2025-01-23 10:36:00,1.3,17.52,Sale,Completed,2025-01-23T10:36:00
JO-2504-9158-81489,Z Mall,Z Mall Gardens,2025-01-23 10:29:00,1.08,14.52,Sale,Completed,2025-01-23T10:29:00
JO-2504-7727-59191,Y Mall,Y Mall Shmeisani,2025-01-23 10:07:00,0.48,6.55,Sale,Completed,2025-01-23T10:07:00
JO-2504-1548-96196,Z Mall,Z Mall Al Bayader,2025-01-23 10:02:00,0.69,9.3,Sale,Completed,2025-01-23T10:02:00
JO-2504-3425-60311,Z Mall,Z Mall Gardens,2025-01-23 10:02:00,0.24,3.27,Sale,Completed,2025-01-23T10:02:00
JO-2504-3844-83754,Y Mall,Y Mall Dabouq,2025-01-23 09:45:00,0.21,2.94,Sale,Completed,2025-01-23T09:45:00
JO-2504-7113-60073,Z Mall,Z Mall Gardens,2025-01-23 09:39:00,0.15,2.04,Sale,Completed,2025-01-23T09:39:00
JO-2504-6903-34264,C Mall,C Mall Irbid,2025-01-23 09:37:00,0.66,8.96,Sale,Completed,2025-01-23T09:37:00
JO-2504-6349-95011,Y Mall,Y Mall Dabouq,2025-01-22 19:26:00,0.48,6.55,Sale,Completed,2025-01-22T19:26:00
JO-2504-2236-12515,C Mall,C Mall Irbid,2025-01-22 19:06:00,0.75,10.01,Sale,Completed,2025-01-22T19:06:00
JO-2504-1723-49927,C Mall,C Mall Amman,2025-01-22 18:50:00,0.91,12.25,Sale,Completed,2025-01-22T18:50:00
JO-2504-9373-47593,C Mall,C Mall Aqaba,2025-01-22 18:17:00,1.04,14.01,Sale,Completed,2025-01-22T18:17:00
JO-2504-3953-64836,C Mall,C Mall Irbid,2025-01-22 18:01:00,0.65,8.79,Sale,Completed,2025-01-22T18:01:00
JO-2504-5751-62445,Y Mall,Y Mall Shmeisani,2025-01-22 17:46:00,0.66,8.96,Sale,Completed,2025-01-22T17:46:00
JO-2504-8440-12209,C Mall,C Mall Amman,2025-01-22 17:41:00,2.03,27.51,Sale,Completed,2025-01-22T17:41:00
JO-2504-4241-47576,C Mall,C Mall Amman,2025-01-22 17:38:00,3.23,43.66,Sale,Completed,2025-01-22T17:38:00
JO-2504-3038-97880,Y Mall,Y Mall Dabouq,2025-01-22 16:40:00,0.66,8.96,Sale,Completed,2025-01-22T16:40:00
JO-2504-5606-86220,Y Mall,Y Mall Tla'a Al-Ali,2025-01-22 16:35:00,0.66,8.96,Sale,Completed,2025-01-22T16:35:00
